,tconst,primaryTitle,originalTitle,startYear,genres,averageRating,numVotes
2705862,tt2225946,Soegija,Soegija,2012,"Drama,History,War",,
89998,tt0091981,Solarbabies,Solarbabies,1986,"Action,Adventure,Drama",6.3,12.0
112003,tt0114489,SoldierBoyz,Soldier Boyz,1995,"Action,Drama,Thriller",8.0,5.0
940724,tt0970452,SolomonKane,Solomon Kane,2009,"Action,Adventure,Crime",9.8,5.0
409910,tt0426578,SophieSchollTheFinalDays,Sophie Scholl - Die letzten Tage,2005,"Biography,Crime,Drama",6.6,9.0
82898,tt0084707,SophiesChoice,Sophie's Choice,1982,"Drama,Romance",6.7,11.0
268305,tt0279781,SororityBoys,Sorority Boys,2002,Comedy,8.3,564.0
1759167,tt1232783,SororityRow,Sorority Row,2009,"Horror,Mystery",,
1770419,tt1244668,SoulKitchen,Soul Kitchen,2009,"Comedy,Drama",,
2108658,tt1596346,SoulSurfer,Soul Surfer,2011,"Biography,Drama,Family",,
98465,tt0100665,Soultaker,Soultaker,1990,"Fantasy,Horror",4.4,5.0
2777829,tt2306745,SoundCity,Sound City,2013,"Documentary,Music",,
916623,tt0945513,SourceCode,Source Code,2011,"Action,Drama,Mystery",7.5,11.0
389193,tt0405336,SouthlandTales,Southland Tales,2006,"Comedy,Drama,Mystery",7.8,12.0
69306,tt0070723,SoylentGreen,Soylent Green,1973,"Crime,Mystery,Sci-Fi",6.5,505.0
90009,tt0091993,SpaceCamp,SpaceCamp,1986,"Adventure,Family,Sci-Fi",7.1,58.0
180010,tt0186566,SpaceCowboys,Space Cowboys,2000,"Action,Adventure,Thriller",5.3,9.0
115104,tt0117705,SpaceJam,Space Jam,1996,"Adventure,Animation,Comedy",7.1,9.0
115105,tt0117706,SpaceMarines,Space Marines,1996,"Action,Sci-Fi",7.2,33.0
94071,tt0096149,SpaceMutiny,Space Mutiny,1988,"Action,Adventure,Romance",3.3,17.0
2752531,tt2278398,SpaceSheriffGavanTheMovie,Uchû keiji Gyaban: The Movie,2012,"Adventure,Sci-Fi",,
117484,tt0120199,SpaceTruckers,Space Truckers,1996,"Adventure,Comedy,Sci-Fi",5.0,120.0
91970,tt0094012,Spaceballs,Spaceballs,1987,"Adventure,Comedy,Sci-Fi",6.0,42.0
98466,tt0100666,SpacedInvaders,Spaced Invaders,1990,"Adventure,Comedy,Sci-Fi",7.5,11.0
345523,tt0360009,Spartan,Spartan,2004,"Action,Crime,Drama",8.2,5.0
117462,tt0120177,Spawn,Spawn,1997,"Action,Drama,Horror",7.3,1163.0
112022,tt0114508,Species,Species,1995,"Action,Horror,Sci-Fi",6.9,16.0
2841702,tt2379713,Spectre,Spectre,2015,"Action,Adventure,Thriller",,
117464,tt0120179,Speed2CruiseControl,Speed 2: Cruise Control,1997,"Action,Adventure,Crime",3.4,124.0
786617,tt0811080,SpeedRacer,Speed Racer,2008,"Action,Adventure,Comedy",8.0,101.0
117470,tt0120185,SpiceWorld,Spice World,1997,"Comedy,Family,Music",7.4,18752.0
864402,tt0891457,SpiderLilies,Ci qing,2007,"Drama,Romance",6.1,11.0
303608,tt0316654,SpiderMan2,Spider-Man 2,2004,"Action,Adventure,Sci-Fi",7.9,38.0
396972,tt0413300,SpiderMan3,Spider-Man 3,2007,"Action,Sci-Fi",9.3,1524.0
88115,tt0090056,SpiesLikeUs,Spies Like Us,1985,"Adventure,Comedy",6.3,6454.0
86263,tt0088161,Splash,Splash,1984,"Comedy,Fantasy,Romance",7.5,24.0
1068659,tt1017460,Splice,Splice,2009,"Drama,Horror,Sci-Fi",,
105869,tt0108207,SplittingHeirs,Splitting Heirs,1993,Comedy,6.4,23.0
2593912,tt2101441,SpringBreakers,Spring Breakers,2012,"Crime,Drama",,
256051,tt0266987,SpyGame,Spy Game,2001,"Action,Crime,Thriller",7.3,9.0
115122,tt0117723,SpyHard,Spy Hard,1996,"Action,Comedy",8.3,81.0
218306,tt0227538,SpyKids,Spy Kids,2001,"Action,Adventure,Comedy",5.9,11.0
73718,tt0075261,Squirm,Squirm,1976,Horror,6.3,33.0
88119,tt0090060,StElmosFire,St. Elmo's Fire,1985,"Drama,Romance",3.9,26.0
935061,tt0964587,StTrinians,St. Trinian's,2007,"Comedy,Family",8.4,638.0
29102,tt0029604,StageDoor,Stage Door,1937,"Comedy,Drama",5.9,68.0
1981767,tt1464580,StakeLand,Stake Land,2010,"Drama,Horror,Sci-Fi",,
45555,tt0046359,Stalag17,Stalag 17,1953,"Comedy,Drama,War",2.8,105.0
1908681,tt1389096,StandUpGuys,Stand Up Guys,2012,"Comedy,Crime,Thriller",,
117752,tt0120478,StarKid,Star Kid,1997,"Adventure,Family,Sci-Fi",5.8,59.0
772279,tt0796366,StarTrek,Star Trek,2009,"Action,Adventure,Sci-Fi",7.6,180.0
115129,tt0117731,StarTrekFirstContact,Star Trek: First Contact,1996,"Action,Adventure,Drama",4.9,7.0
108884,tt0111280,StarTrekGenerations,Star Trek: Generations,1994,"Action,Adventure,Mystery",7.5,255.0
90023,tt0092007,StarTrekIVTheVoyageHome,Star Trek IV: The Voyage Home,1986,"Adventure,Comedy,Sci-Fi",4.8,22.0
118050,tt0120844,StarTrekInsurrection,Star Trek: Insurrection,1998,"Action,Adventure,Sci-Fi",7.0,5.0
1927043,tt1408101,StarTrekIntoDarkness,Star Trek Into Darkness,2013,"Action,Adventure,Sci-Fi",,
243388,tt0253754,StarTrekNemesis,Star Trek: Nemesis,2002,"Action,Adventure,Sci-Fi",7.0,192.0
78277,tt0079945,StarTrekTheMotionPicture,Star Trek: The Motion Picture,1979,"Adventure,Mystery,Sci-Fi",7.0,68.0
100736,tt0102975,StarTrekVITheUndiscoveredCountry,Star Trek VI: The Undiscovered Country,1991,"Action,Adventure,Sci-Fi",7.1,43.0
96251,tt0098382,StarTrekVTheFinalFrontier,Star Trek V: The Final Frontier,1989,"Action,Adventure,Fantasy",6.4,30.0
78278,tt0079946,Starcrash,Starcrash,1978,"Action,Adventure,Sci-Fi",8.0,23.0
108886,tt0111282,Stargate,Stargate,1994,"Action,Adventure,Sci-Fi",5.6,68.0
86274,tt0088172,Starman,Starman,1984,"Romance,Sci-Fi",6.2,6.0
117486,tt0120201,StarshipTroopers,Starship Troopers,1997,"Action,Adventure,Sci-Fi",6.4,14.0
117487,tt0120202,StateandMain,State and Main,2000,"Comedy,Drama",7.3,44.0
424760,tt0441796,StayAlive,Stay Alive,2006,"Fantasy,Horror,Mystery",6.5,854.0
103187,tt0105466,StayTuned,Stay Tuned,1992,"Adventure,Comedy,Fantasy",7.2,8.0
254931,tt0265808,StealingHarvard,Stealing Harvard,2002,"Comedy,Crime",8.4,5.0
19146,tt0019421,SteamboatBillJr,"Steamboat Bill, Jr.",1928,"Action,Comedy,Drama",4.6,56.0
91990,tt0094033,SteelDawn,Steel Dawn,1987,"Action,Adventure,Sci-Fi",7.3,26.0
96253,tt0098384,SteelMagnolias,Steel Magnolias,1989,"Comedy,Drama,Romance",6.5,55.0
812874,tt0838283,StepBrothers,Step Brothers,2008,Comedy,7.8,127.0
117927,tt0120686,Stepmom,Stepmom,1998,"Comedy,Drama",5.3,10.0
413886,tt0430634,StickIt,Stick It,2006,"Comedy,Drama,Sport",8.4,7.0
84516,tt0086366,StillSmokin,Still Smokin,1983,"Comedy,Music",6.2,63.0
79842,tt0081562,StirCrazy,Stir Crazy,1980,"Comedy,Crime",6.4,214.0
86280,tt0088178,StopMakingSense,Stop Making Sense,1984,"Documentary,Music",7.5,64.0
103197,tt0105477,StopOrMyMomWillShoot,Stop! Or My Mom Will Shoot,1992,"Action,Comedy,Family",5.1,15.0
19013,tt0019286,StormOverAsia,Potomok Chingis-Khana,1928,"Drama,War",5.4,28.0
946226,tt0976216,StraightStory,Straight Story,2006,"Comedy,Fantasy,Romance",7.1,25.0
404524,tt0421073,StreetKings,Street Kings,2008,"Action,Crime,Drama",6.6,7.0
92014,tt0094057,StreetTrash,Street Trash,1987,"Comedy,Horror",5.3,26.0
103208,tt0105488,StrictlyBallroom,Strictly Ballroom,1992,"Comedy,Drama,Music",4.0,18.0
92016,tt0094059,StrikeCommando,Strike Commando,1987,"Action,Adventure,War",3.7,24.0
81361,tt0083131,Stripes,Stripes,1981,"Comedy,War",8.3,41.0
73733,tt0075276,Stroszek,Stroszek,1977,"Comedy,Drama",5.9,65.0
81363,tt0083133,StudentBodies,Student Bodies,1981,"Comedy,Horror,Mystery",6.1,164.0
474451,tt0492912,SubjectTwo,Subject Two,2006,"Drama,Thriller",6.7,6.0
100764,tt0103003,SuburbanCommando,Suburban Commando,1991,"Action,Comedy,Sci-Fi",3.9,3697.0
84729,tt0086589,Suburbia,Suburbia,1983,"Drama,Thriller",6.2,39.0
1845758,tt1323605,Suck,Suck,2009,"Comedy,Horror,Music",,
84532,tt0086383,SuddenImpact,Sudden Impact,1983,"Action,Crime,Thriller",6.0,199.0
117524,tt0120241,SuicideKings,Suicide Kings,1997,"Comedy,Crime,Drama",7.7,9.0
878977,tt0906665,SukiyakiWesternDjango,Sukiyaki Western Django,2007,"Action,Western",7.0,28.0
33645,tt0034240,SullivansTravels,Sullivan's Travels,1941,"Adventure,Comedy,Drama",7.2,192.0
82928,tt0084737,SummerLovers,Summer Lovers,1982,"Comedy,Drama,Romance",6.8,131.0
2160518,tt1650062,Super8,Super 8,2011,"Mystery,Sci-Fi,Thriller",,
81166,tt0082924,SuperFuzz,Poliziotto superpiù,1980,"Action,Comedy,Fantasy",8.2,16.0
105915,tt0108255,SuperMarioBros,Super Mario Bros.,1993,"Adventure,Comedy,Family",6.8,8.0
374798,tt0390521,SuperSizeMe,Super Size Me,2004,"Comedy,Documentary,Drama",7.2,36.0
237675,tt0247745,SuperTroopers,Super Troopers,2001,"Comedy,Crime,Mystery",4.6,55.0
804399,tt0829482,Superbad,Superbad,2007,Comedy,7.4,5.0
409923,tt0426592,SuperheroMovie,Superhero Movie,2008,"Action,Comedy",7.3,38.0
1814739,tt1291119,SuperiorUltraman8Brothers,Daikessen! Chô urutora 8 kyôdai,2008,"Adventure,Drama,Family",,
79852,tt0081573,SupermanII,Superman II,1980,"Action,Adventure,Sci-Fi",6.1,387.0
84541,tt0086393,SupermanIII,Superman III,1983,"Action,Adventure,Comedy",5.7,258.0
333926,tt0348150,SupermanReturns,Superman Returns,2006,"Action,Sci-Fi",7.0,71.0
63778,tt0065051,SupportYourLocalSheriff,Support Your Local Sheriff!,1969,"Comedy,Romance,Western",5.3,37.0
92034,tt0094077,SurfNazisMustDie,Surf Nazis Must Die,1987,"Action,Comedy,Drama",4.6,48.0
105918,tt0108258,SurfNinjas,Surf Ninjas,1993,"Action,Adventure,Comedy",6.9,39.0
955982,tt0986263,Surrogates,Surrogates,2009,"Action,Crime,Sci-Fi",5.4,5.0
310848,tt0324127,SuspectZero,Suspect Zero,2004,"Crime,Horror,Mystery",8.2,9.0
70779,tt0072235,SweetMovie,Sweet Movie,1974,"Comedy,Drama,Mystery",5.1,932.0
66486,tt0067810,SweetSweetbacksBaadasssssSong,Sweet Sweetback's Baadasssss Song,1971,"Action,Crime,Drama",7.5,62.0
184062,tt0190938,Swindle,$windle,2002,"Action,Crime,Drama",6.6,9.0
86315,tt0088213,SwingShift,Swing Shift,1984,"Drama,Romance,War",6.6,13.0
234345,tt0244244,Swordfish,Swordfish,2001,"Action,Crime,Thriller",6.9,17.0
234346,tt0244245,Sybil,Sybil,1921,Drama,5.7,37.0
790659,tt0815244,SydneyWhite,Sydney White,2007,"Comedy,Drama,Romance",2.3,6.0
367791,tt0383028,SynecdocheNewYork,"Synecdoche, New York",2008,"Comedy,Drama",6.6,5.0
351063,tt0365737,Syriana,Syriana,2005,"Drama,Thriller",8.2,12.0
65129,tt0066434,THX1138,THX 1138,1971,"Drama,Sci-Fi,Thriller",6.4,316.0
2777907,tt2306836,TaeterCity,Taeter City,2012,"Action,Horror,Sci-Fi",,
2477693,tt1981080,TaiChiZero,Tai ji 1: Cong ling kai shi,2012,"Action,Adventure,Drama",,
2184772,tt1675192,TakeShelter,Take Shelter,2011,"Drama,Horror,Thriller",,
1665539,tt1135084,Takers,Takers,2010,"Action,Crime,Thriller",,
349429,tt0364045,TakingLives,Taking Lives,2004,"Crime,Mystery,Thriller",6.8,6.0
1658671,tt1127896,TakingWoodstock,Taking Woodstock,2009,"Biography,Comedy,Drama",,
108960,tt0111359,TallTale,Tall Tale,1995,"Adventure,Family,Fantasy",5.0,152.0
90063,tt0092048,Tampopo,Tampopo,1985,Comedy,6.2,86.0
262930,tt0274155,Tanguy,Tanguy,2001,Comedy,7.4,29.0
86326,tt0088224,Tank,Tank,1984,"Action,Comedy,Drama",7.8,11.0
112127,tt0114614,TankGirl,Tank Girl,1995,"Action,Comedy,Sci-Fi",4.9,30.0
81398,tt0083169,Taps,Taps,1981,Drama,6.3,242.0
47838,tt0048696,Tarantula,Tarantula,1955,"Horror,Sci-Fi",5.5,35.0
357658,tt0372588,TeamAmericaWorldPolice,Team America: World Police,2004,"Action,Comedy",7.7,7.0
273229,tt0284929,TedBundy,Ted Bundy,2002,"Biography,Crime,Drama",8.0,11.0
96320,tt0098453,TeenWitch,Teen Witch,1989,"Comedy,Fantasy,Romance",7.2,8.0
88199,tt0090142,TeenWolf,Teen Wolf,1985,"Comedy,Fantasy",6.5,20846.0
2501176,tt2005363,TekkenBloodVengeance,Tekken: Buraddo benjensu,2011,"Action,Animation,Sci-Fi",,
804221,tt0829297,TenInchHero,Ten Inch Hero,2007,"Comedy,Drama,Romance",6.6,2591.0
94163,tt0096244,TequilaSunrise,Tequila Sunrise,1988,"Crime,Drama,Romance",6.3,18.0
100825,tt0103064,Terminator2JudgmentDay,Terminator 2: Judgment Day,1991,"Action,Sci-Fi",5.9,626.0
1861483,tt1340138,TerminatorGenisys,Terminator Genisys,2015,"Action,Adventure,Sci-Fi",,
421521,tt0438488,TerminatorSalvation,Terminator Salvation,2009,"Action,Sci-Fi",5.2,983.0
79894,tt0081617,TerrorTrain,Terror Train,1980,"Horror,Thriller",6.9,11.0
94169,tt0096251,TetsuoTheIronMan,Tetsuo,1989,"Horror,Sci-Fi",6.0,5.0
2085349,tt1572315,TexasChainsaw3D,Texas Chainsaw 3D,2013,"Horror,Thriller",,
108586,tt0110978,TexasChainsawMassacreTheNextGeneration,The Return of the Texas Chainsaw Massacre,1994,"Comedy,Horror,Thriller",6.9,8.0
2303580,tt1800246,ThatAwkwardMoment,That Awkward Moment,2014,"Comedy,Romance",,
33676,tt0034272,ThatHamiltonWoman,That Hamilton Woman,1941,"Drama,History,Romance",6.9,343.0
115281,tt0117887,ThatThingYouDo,That Thing You Do!,1996,"Comedy,Drama,Music",3.8,6.0
54683,tt0055719,The300Spartans,The 300 Spartans,1962,"Adventure,Drama,History",6.0,140.0
76627,tt0078243,The36thChamberofShaolin,Shao Lin san shi liu fang,1978,"Action,Adventure,Drama",7.6,362.0
207679,tt0216216,The6thDay,The 6th Day,2000,"Action,Mystery,Sci-Fi",8.0,10.0
412770,tt0429493,TheATeam,The A-Team,2010,"Action,Adventure,Thriller",7.4,5.0
65427,tt0066740,TheAbominableDrPhibes,The Abominable Dr. Phibes,1971,"Comedy,Horror",6.6,32.0
53582,tt0054594,TheAbsentMindedProfessor,The Absent Minded Professor,1961,"Comedy,Family,Sci-Fi",5.0,48.0
1905516,tt1385826,TheAdjustmentBureau,The Adjustment Bureau,2011,"Romance,Sci-Fi,Thriller",,
42523,tt0043265,TheAfricanQueen,The African Queen,1951,"Adventure,Drama,Romance",5.1,438.0
793471,tt0818165,TheAlphabetKiller,The Alphabet Killer,2008,"Crime,Mystery,Thriller",4.7,1546.0
49238,tt0050118,TheAmazingColossalMan,The Amazing Colossal Man,1957,Sci-Fi,7.3,23.0
66863,tt0068200,TheAmazingMrBlunden,The Amazing Mr. Blunden,1972,"Family,Fantasy,Mystery",7.3,78.0
919465,tt0948470,TheAmazingSpiderMan,The Amazing Spider-Man,2012,"Action,Sci-Fi",8.2,18.0
52603,tt0053593,TheAmazingTransparentMan,The Amazing Transparent Man,1960,Sci-Fi,4.7,50.0
233883,tt0243759,TheAmericanAstronaut,The American Astronaut,2001,"Comedy,Musical,Sci-Fi",6.0,14.0
109918,tt0112346,TheAmericanPresident,The American President,1995,"Comedy,Drama,Romance",6.8,37.0
65456,tt0066769,TheAndromedaStrain,The Andromeda Strain,1971,"Sci-Fi,Thriller",4.5,4057.0
51606,tt0052564,TheAngryRedPlanet,The Angry Red Planet,1959,"Adventure,Sci-Fi",6.0,19.0
71185,tt0072653,TheAppleDumplingGang,The Apple Dumpling Gang,1975,"Comedy,Family,Western",7.1,95.0
41486,tt0042208,TheAsphaltJungle,The Asphalt Jungle,1950,"Crime,Drama,Film-Noir",7.2,48.0
113059,tt0115580,TheAssociate,The Associate,1996,Comedy,7.4,37.0
878651,tt0906319,TheAuteur,The Auteur,2008,Comedy,6.8,6.0
742351,tt0765432,TheBaaderMeinhofComplex,Der Baader Meinhof Komplex,2008,"Action,Biography,Crime",7.8,6.0
2790989,tt2321549,TheBabadook,The Babadook,2014,"Drama,Horror",,
72664,tt0074174,TheBadNewsBears,The Bad News Bears,1976,"Comedy,Drama,Family",7.6,80.0
50481,tt0051393,TheBadlanders,The Badlanders,1958,"Romance,Western",6.9,29.0
44750,tt0045537,TheBandWagon,The Band Wagon,1953,"Comedy,Musical,Romance",6.6,9.0
1156696,tt1032856,TheBandsVisit,Bikur Ha-Tizmoret,2007,"Comedy,Drama,Music",,
192932,tt0200465,TheBankJob,The Bank Job,2008,"Crime,Thriller",7.3,99.0
324466,tt0338135,TheBarbarianInvasions,Les invasions barbares,2003,"Comedy,Crime,Drama",6.4,24.0
385201,tt0401244,TheBaxter,The Baxter,2005,"Comedy,Romance",7.9,17.0
2221776,tt1713476,TheBay,The Bay,2012,"Horror,Sci-Fi,Thriller",,
81851,tt0083630,TheBeastmaster,The Beastmaster,1982,"Action,Adventure,Fantasy",4.8,444.0
394983,tt0411270,TheBeatThatMyHeartSkipped,De battre mon coeur s'est arrêté,2005,"Crime,Drama,Music",7.7,7.0
52650,tt0053640,TheBeatniks,The Beatniks,1960,Crime,6.3,22.0
1844093,tt1321860,TheBeaver,The Beaver,2011,Drama,,
1931191,tt1412386,TheBestExoticMarigoldHotel,The Best Exotic Marigold Hotel,2011,"Comedy,Drama,Romance",,
2423188,tt1924396,TheBestOffer,La migliore offerta,2013,"Crime,Drama,Mystery",,
83418,tt0085244,TheBigChill,The Big Chill,1983,"Comedy,Drama",5.1,30.0
1853769,tt1332100,TheBigGayMusical,The Big Gay Musical,2009,"Comedy,Drama,Music",,
110068,tt0112499,TheBigGreen,The Big Green,1995,"Comedy,Family,Sport",8.8,30.0
117866,tt0120609,TheBigHit,The Big Hit,1998,"Action,Comedy,Crime",6.3,1405.0
116068,tt0118715,TheBigLebowski,The Big Lebowski,1998,"Comedy,Crime",7.5,17.0
15395,tt0015624,TheBigParade,The Big Parade,1925,"Drama,Romance,War",7.0,72.0
78750,tt0080437,TheBigRedOne,The Big Red One,1980,"Drama,War",4.8,5.0
2429905,tt1931435,TheBigWedding,The Big Wedding,2013,"Comedy,Drama,Romance",,
1276138,tt1053810,TheBigYear,The Big Year,2011,Comedy,,
113159,tt0115685,TheBirdcage,The Birdcage,1996,Comedy,7.0,94.0
372207,tt0387877,TheBlackDahlia,The Black Dahlia,2006,"Crime,Drama,Mystery",8.3,23.0
49316,tt0050197,TheBlackScorpion,The Black Scorpion,1957,"Action,Adventure,Horror",5.3,30.0
85105,tt0086972,TheBladeMaster,Ator 2: L'invincibile Orion,1982,"Action,Adventure,Fantasy",6.8,17.0
179431,tt0185937,TheBlairWitchProject,The Blair Witch Project,1999,"Horror,Mystery",7.9,18.0
2622779,tt2132285,TheBlingRing,The Bling Ring,2013,"Biography,Crime,Drama",,
37710,tt0038369,TheBlueDahlia,The Blue Dahlia,1946,"Crime,Film-Noir,Mystery",6.5,3981.0
44776,tt0045564,TheBlueGardenia,The Blue Gardenia,1953,"Crime,Drama,Film-Noir",4.7,12.0
78768,tt0080455,TheBluesBrothers,The Blues Brothers,1980,"Adventure,Comedy,Crime",5.9,52.0
141465,tt0145681,TheBoneCollector,The Bone Collector,1999,"Crime,Drama,Mystery",5.6,38.0
3461612,tt3812686,TheBoogeyman,The Boogeyman,2014,"Drama,Horror,Mystery",,
139977,tt0144117,TheBoondockSaints,The Boondock Saints,1999,"Action,Crime,Thriller",5.2,6.0
88809,tt0090768,TheBoyWhoCouldFly,The Boy Who Could Fly,1986,"Drama,Fantasy,Romance",7.5,61.0
68438,tt0069820,TheBoyWhoCriedWerewolf,The Boy Who Cried Werewolf,1973,Horror,6.5,7360.0
51687,tt0052646,TheBrainThatWouldntDie,The Brain That Wouldn't Die,1962,"Horror,Sci-Fi",5.2,398.0
2434261,tt1935902,TheBrassTeapot,The Brass Teapot,2012,"Comedy,Fantasy,Thriller",,
86929,tt0088847,TheBreakfastClub,The Breakfast Club,1985,"Comedy,Drama",7.6,38.0
879041,tt0906734,TheBroken,The Broken,2008,"Drama,Horror,Thriller",6.3,7.0
213850,tt0222850,TheBrokenHeartsClubARomanticComedy,The Broken Hearts Club: A Romantic Comedy,2000,"Comedy,Drama,Romance",7.2,12.0
77273,tt0078908,TheBrood,The Brood,1979,"Horror,Sci-Fi",6.0,840.0
818676,tt0844286,TheBrothersBloom,The Brothers Bloom,2008,"Action,Adventure,Comedy",7.2,11.0
340898,tt0355295,TheBrothersGrimm,The Brothers Grimm,2005,"Action,Adventure,Comedy",5.7,2164.0
316627,tt0330099,TheBrownBunny,The Brown Bunny,2003,Drama,7.6,17.0
37727,tt0038387,TheBruteMan,The Brute Man,1946,"Drama,Horror,Thriller",6.3,416.0
800350,tt0825232,TheBucketList,The Bucket List,2007,"Comedy,Drama",8.0,5.0
428808,tt0445939,TheBurrowers,The Burrowers,2008,"Horror,Thriller,Western",7.6,5.0
113264,tt0115798,TheCableGuy,The Cable Guy,1996,"Comedy,Drama,Thriller",7.2,16.0
411955,tt0428662,TheCalamariWrestler,Ika resuraa,2004,Comedy,7.6,9.0
2390524,tt1890559,TheCallbackQueen,The Callback Queen,2013,"Comedy,Romance",,
80399,tt0082136,TheCannonballRun,The Cannonball Run,1981,"Action,Comedy,Sport",7.1,50.0
255485,tt0266391,TheCatsMeow,The Cat's Meow,2001,"Drama,Romance",7.4,15.0
149871,tt0154420,TheCelebration,Festen,1998,Drama,7.5,18.0
110215,tt0112651,TheCelluloidCloset,The Celluloid Closet,1995,"Documentary,History",5.5,11.0
77331,tt0078966,TheChinaSyndrome,The China Syndrome,1979,"Drama,Thriller",6.4,138.0
57938,tt0059037,TheCincinnatiKid,The Cincinnati Kid,1965,Drama,6.1,1763.0
64283,tt0065566,TheComputerWoreTennisShoes,The Computer Wore Tennis Shoes,1969,"Comedy,Family,Sci-Fi",6.5,6.0
2324110,tt1821641,TheCongress,The Congress,2013,"Animation,Drama,Sci-Fi",,
1975142,tt1457767,TheConjuring,The Conjuring,2013,"Horror,Mystery,Thriller",,
371477,tt0387131,TheConstantGardener,The Constant Gardener,2005,"Drama,Mystery,Romance",7.0,45.0
69925,tt0071360,TheConversation,The Conversation,1974,"Drama,Mystery,Thriller",3.7,107.0
305264,tt0318374,TheCooler,The Cooler,2003,"Drama,Romance",6.7,16.0
2677495,tt2193215,TheCounselor,The Counselor,2013,"Crime,Drama,Thriller",,
264727,tt0276033,TheCountryBears,The Country Bears,2002,"Comedy,Family,Music",7.1,46.0
48234,tt0049096,TheCourtJester,The Court Jester,1955,"Adventure,Comedy,Family",5.8,3928.0
1835766,tt1313104,TheCove,The Cove,2009,"Crime,Documentary",,
67082,tt0068421,TheCowboys,The Cowboys,1972,"Adventure,Drama,Western",8.5,5476.0
113425,tt0115963,TheCraft,The Craft,1996,"Drama,Fantasy,Horror",5.9,9.0
49742,tt0050634,TheCranesAreFlying,Letyat zhuravli,1957,"Drama,Romance,War",5.4,19.0
51370,tt0052320,TheCrawlingEye,The Trollenberg Terror,1958,"Horror,Sci-Fi",7.0,53.0
219500,tt0228786,TheCrimsonRivers,Les rivières pourpres,2000,"Crime,Horror,Mystery",6.6,37.0
107140,tt0109506,TheCrow,The Crow,1994,"Action,Drama,Fantasy",7.5,22.0
129367,tt0132910,TheCrowSalvation,The Crow: Salvation,2000,"Action,Crime,Fantasy",5.2,5.0
338981,tt0353324,TheCrowWickedPrayer,The Crow: Wicked Prayer,2005,"Action,Adventure,Comedy",7.6,5.0
18543,tt0018806,TheCrowd,The Crowd,1928,"Drama,Romance",6.9,35.0
104323,tt0106627,TheCrush,The Crush,1993,"Drama,Thriller",5.1,7.0
101785,tt0104036,TheCryingGame,The Crying Game,1992,"Crime,Drama,Romance",6.4,115.0
3155866,tt3107254,TheCube,The Cube,2013,Thriller,,
812818,tt0838221,TheDarjeelingLimited,The Darjeeling Limited,2007,"Adventure,Comedy,Drama",7.7,41.0
82010,tt0083791,TheDarkCrystal,The Dark Crystal,1982,"Adventure,Family,Fantasy",5.9,163.0
450802,tt0468569,TheDarkKnight,The Dark Knight,2008,"Action,Crime,Drama",7.6,8.0
1866953,tt1345836,TheDarkKnightRises,The Dark Knight Rises,2012,"Action,Thriller",,
306126,tt0319262,TheDayAfterTomorrow,The Day After Tomorrow,2004,"Action,Adventure,Sci-Fi",7.0,6.0
759571,tt0783238,TheDeadGirl,The Dead Girl,2006,"Crime,Drama,Mystery",6.5,11.0
1285067,tt1055363,TheDeadMatter,The Dead Matter,2010,"Fantasy,Horror",,
60388,tt0061557,TheDeadlyBees,The Deadly Bees,1966,"Drama,Horror,Mystery",4.5,1633.0
86103,tt0087998,TheDeadlySpawn,The Deadly Spawn,1983,"Horror,Sci-Fi",5.2,178.0
2167548,tt1657299,TheDecoyBride,The Decoy Bride,2011,"Comedy,Drama,Romance",,
75817,tt0077416,TheDeerHunter,The Deer Hunter,1978,"Drama,War",6.7,26130.0
88964,tt0090927,TheDeltaForce,The Delta Force,1986,"Action,Adventure,Drama",6.4,9.0
113534,tt0116075,TheDentist,The Dentist,1996,Horror,5.2,13.0
391680,tt0407887,TheDeparted,The Departed,2006,"Crime,Drama,Thriller",5.4,7.0
418739,tt0435625,TheDescent,The Descent,2005,"Adventure,Horror,Thriller",7.6,8.0
27050,tt0027521,TheDevilDoll,The Devil-Doll,1936,"Drama,Horror,Sci-Fi",8.0,1576.0
61678,tt0062885,TheDevilRidesOut,The Devil Rides Out,1968,Horror,4.9,176.0
116314,tt0118971,TheDevilsAdvocate,The Devil's Advocate,1997,"Drama,Mystery,Thriller",3.2,187.0
2687094,tt2204379,TheDevilsCarnival,The Devil's Carnival,2012,"Horror,Musical",,
49430,tt0050311,TheDevilsHairpin,The Devil's Hairpin,1957,"Action,Drama,Sport",6.3,290.0
116315,tt0118972,TheDevilsOwn,The Devil's Own,1997,"Action,Crime,Drama",7.0,5.0
